tag,step,wall_time,value
action/longitudinal_mean,2152,1786568485.553416,0.1829223781824112
action/longitudinal_mean,2210,1786568495.187956,0.37703824043273926
action/longitudinal_mean,2251,1786568501.231035,0.234657421708107
action/longitudinal_mean,3157,1786568620.311890,0.16602812707424164
action/longitudinal_mean,3836,1786568696.447012,0.36404114961624146
action/longitudinal_mean,4004,1786568715.902325,-0.1466466635465622
action/longitudinal_mean,5204,1786568867.490952,0.24081729352474213
action/longitudinal_mean,6404,1786569026.677980,0.11034628748893738
action/longitudinal_mean,7604,1786569177.873635,0.45939016342163086
action/longitudinal_mean,7726,1786569188.660346,0.16829875111579895
action/longitudinal_mean,8926,1786569317.265996,0.5402823090553284
action/longitudinal_mean,9280,1786569371.308951,0.41680243611335754
action/longitudinal_mean,9469,1786569394.693272,0.5097259283065796
action/longitudinal_mean,9553,1786569405.805295,0.3158685564994812
action/longitudinal_mean,10366,1786569497.348422,0.5264822840690613
action/longitudinal_mean,10484,1786569510.055314,0.6938576698303223
action/longitudinal_mean,10906,1786569564.480236,0.48780566453933716
action/longitudinal_mean,11348,1786569621.423378,0.12675173580646515
action/longitudinal_mean,11686,1786569664.834562,0.7016561031341553
action/longitudinal_mean,12346,1786569756.925992,0.6323940753936768
action/longitudinal_mean,13002,1786569859.302517,0.3976101279258728
action/longitudinal_mean,13762,1786569996.980589,0.4951198101043701
action/longitudinal_mean,14054,1786570031.657657,0.7018833160400391
action/longitudinal_mean,14437,1786570080.360032,0.4398477077484131
action/longitudinal_mean,14901,1786570138.467714,0.588150143623352
action/longitudinal_mean,15338,1786570201.325780,-0.09383294731378555
action/longitudinal_mean,15883,1786570267.652768,0.7631253004074097
action/longitudinal_mean,16552,1786570343.352720,0.5102303624153137
action/longitudinal_mean,16699,1786570365.984771,0.2297777682542801
action/longitudinal_mean,16715,1786570370.077367,0.641333818435669
action/longitudinal_mean,17716,1786570485.771231,-0.0654628574848175
action/longitudinal_mean,17866,1786570503.878802,0.5531113743782043
action/longitudinal_mean,18230,1786570558.464790,0.7982378005981445
action/longitudinal_mean,18490,1786570593.604751,0.7440873384475708
action/longitudinal_mean,19082,1786570661.065954,-0.061754483729600906
action/longitudinal_mean,20000,1786570788.967335,0.7291646003723145
action/longitudinal_min,132,1786568196.499087,-0.9765718579292297
action/longitudinal_min,223,1786568210.882864,-0.9687878489494324
