tag,step,wall_time,value
action/longitudinal_max,5022,1786562206.708297,1.0
action/longitudinal_max,5764,1786562293.032100,1.0
action/longitudinal_max,5937,1786562317.445871,1.0
action/longitudinal_max,6721,1786562404.455299,1.0
action/longitudinal_max,7562,1786562520.951675,1.0
action/longitudinal_max,8170,1786562592.684021,1.0
action/longitudinal_max,9370,1786562733.996820,1.0
action/longitudinal_max,9696,1786562780.704154,1.0
action/longitudinal_max,10083,1786562826.022187,1.0
action/longitudinal_max,10196,1786562838.254604,1.0
action/longitudinal_max,10894,1786562928.997733,1.0
action/longitudinal_max,11547,1786563041.055735,1.0
action/longitudinal_max,12152,1786563128.568840,1.0
action/longitudinal_max,13097,1786563238.521284,1.0
action/longitudinal_max,14102,1786563360.153102,1.0
action/longitudinal_max,14949,1786563461.333728,1.0
action/longitudinal_max,16149,1786563611.423009,1.0
action/longitudinal_max,16427,1786563641.986245,1.0
action/longitudinal_max,16637,1786563667.697772,1.0
action/longitudinal_max,17388,1786563759.671275,1.0
action/longitudinal_max,18588,1786563889.243522,1.0
action/longitudinal_max,18764,1786563921.782374,1.0
action/longitudinal_max,18853,1786563932.214994,1.0
action/longitudinal_max,19217,1786563986.352463,1.0
action/longitudinal_max,19544,1786564028.375546,1.0
action/longitudinal_max,20000,1786564075.852030,1.0
action/longitudinal_mean,132,1786561551.822157,0.013157842680811882
action/longitudinal_mean,223,1786561565.886543,-0.015033588744699955
action/longitudinal_mean,322,1786561576.429889,0.00798224750906229
action/longitudinal_mean,418,1786561587.056448,-0.019768405705690384
action/longitudinal_mean,499,1786561599.216516,0.05148038640618324
action/longitudinal_mean,732,1786561622.569757,0.012561028823256493
action/longitudinal_mean,766,1786561626.173111,-0.07759074121713638
action/longitudinal_mean,818,1786561633.823428,0.08461061120033264
action/longitudinal_mean,934,1786561645.983290,0.02276141755282879
action/longitudinal_mean,981,1786561652.343271,-0.0959661528468132
action/longitudinal_mean,1064,1786561660.111114,0.04809120297431946
action/longitudinal_mean,1114,1786561666.312000,0.057008907198905945
action/longitudinal_mean,1152,1786561675.677216,0.002080650767311454
action/longitudinal_mean,1251,1786561694.203310,-0.02572297491133213
action/longitudinal_mean,1466,1786561719.194347,0.06838248670101166
action/longitudinal_mean,1564,1786561738.893820,-0.14439214766025543
action/longitudinal_mean,1608,1786561748.235536,-0.09702489525079727
action/longitudinal_mean,1637,1786561755.517775,0.23459263145923615
action/longitudinal_mean,1660,1786561759.743064,0.5865107178688049
action/longitudinal_mean,1681,1786561764.276919,0.798804759979248
action/longitudinal_mean,1701,1786561768.004229,0.8475532531738281
action/longitudinal_mean,1720,1786561770.906784,0.9265716671943665
action/longitudinal_mean,1740,1786561773.498588,0.9051058888435364
action/longitudinal_mean,1759,1786561777.796920,0.9102596640586853
action/longitudinal_mean,1778,1786561782.171114,0.937737226486206
action/longitudinal_mean,1790,1786561784.121164,0.9462606310844421
action/longitudinal_mean,1809,1786561788.255375,0.9338917136192322
action/longitudinal_mean,1829,1786561791.322359,0.9007365107536316
action/longitudinal_mean,1852,1786561793.913589,0.782238245010376
action/longitudinal_mean,1913,1786561802.301966,0.45941805839538574
action/longitudinal_mean,1933,1786561804.925827,0.8958074450492859
action/longitudinal_mean,1946,1786561808.362698,0.898818850517273
action/longitudinal_mean,1958,1786561809.678427,0.9480865597724915
action/longitudinal_mean,1970,1786561812.663255,0.952613353729248
action/longitudinal_mean,1986,1786561816.776022,0.9380736947059631
